chrom,feat_acc,acc,CV,M,MSQ,SD,per_SD,per_M,per_MSQ,per_CV,per
1,AT1G54280,pCAMTA3-22C-cycloheximide_S6_peak_9128,0.46893068644260505,0.23035888435911625,0.06473404365315433,0.10802234977067306,0.5007120288371679,0.9155133282897957,0.8251746695741178,0.6292332339459749,0.5007120288371679
5,AT5G66180,pCAMTA2-22C-mock_S1_peak_66695,-0.573505894519312,-0.18831099117589856,0.047124481507588294,0.10799746344215197,0.5005785234301989,0.12898847403319835,0.7095589871389791,0.40267455831961196,0.5005785234301989
1,AT1G11650,pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_2557,-2.2763007899912324,-0.047439232285729355,0.013911448733500828,0.1079859619285833,0.500400516220907,0.4265275243647368,0.1828801566463442,0.10816163054603711,0.500400516220907
1,AT1G11630,pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_2557,-2.2763007899912324,-0.047439232285729355,0.013911448733500828,0.1079859619285833,0.500400516220907,0.4265275243647368,0.1828801566463442,0.10816163054603711,0.500400516220907
5,AT5G28500,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_57379,0.8664289104708888,0.12462764815394656,0.02719194648487034,0.10798099740457319,0.5003560144185839,0.777735748297806,0.4789951493035468,0.7561523741711539,0.5003560144185839
5,AT5G06510,pCAMTA3-22C-cycloheximide_S6_peak_44573,1.086872615871125,0.09933916364922585,0.021525577991734324,0.10796901665388386,0.500311512616261,0.7302968270214943,0.3688976903564594,0.7986960971919362,0.500311512616261
4,AT4G01100,pCAMTA3-22C-cycloheximide_S6_peak_35035,-0.7613959323941147,-0.14180098840700822,0.03176432771140857,0.10796669578256109,0.500222509011615,0.21260736059810423,0.5514885852877042,0.32386186640558945,0.500222509011615
4,AT4G33290,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_48442,0.9670023643795046,0.11164737537833107,0.02412120538652876,0.10796327596761222,0.500178007209292,0.7533932624271283,0.42363490721374214,0.778358773530328,0.500178007209292
2,AT2G01390,pCAMTA3-22C-cycloheximide_S6_peak_14829,0.5007769237787737,0.21559069623492147,0.05813532434516665,0.10796284565584803,0.500133505406969,0.9009167371278537,0.7897067331226915,0.6418272440033821,0.500133505406969
5,AT5G03610,pCAMTA3-22C-cycloheximide_S6_peak_43873,1.063156073814891,0.10154884228087803,0.02196801877956952,0.10796226845978589,0.500089003604646,0.7344799964398558,0.37868808686751815,0.7946909349828668,0.500089003604646
5,AT5G43060,pCAMTA2-22C-mock_S1_peak_60316,-0.6988488282616738,-0.15447947181384622,0.03551879333230405,0.1079577978675887,0.500044501802323,0.18706332606470563,0.5999510480174447,0.349494904543634,0.500044501802323
2,AT2G25190,pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_16219,0.734302576305275,0.14701903129058316,0.03326919140152164,0.10795645344258105,0.5,0.8133371901562013,0.5717814071469894,0.7240220728939522,0.5
2,AT2G04795,pCAMTA3-22C-mock_S4_peak_20733,1.6971010719151385,0.06359999324070326,0.015695056493186588,0.10793561670259307,0.499866494593031,0.6594054559209648,0.22956254728316497,0.868519425036714,0.499866494593031
1,AT1G05520,pCAMTA2-22C-mock_S1_peak_1379,0.8373261773836675,0.1289045538140385,0.028266382173743596,0.10793515729245613,0.49982199279070805,0.785301054692715,0.49724088825597434,0.7503226380668417,0.49982199279070805
2,AT2G32440,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_22777,13.046450912463042,0.008273081788376761,0.011718268968003993,0.10793435544684937,0.49977749098838503,0.5458368563926839,0.12796493257976949,0.9825775443905478,0.49977749098838503
1,AT1G08880,pCAMTA2-22C-mock_S1_peak_2368,0.5975341395484981,0.18062134630934185,0.04427239889257205,0.10792742075104388,0.49964398558141604,0.860331093409283,0.6855280138845623,0.6778737038850073,0.49964398558141604
1,AT1G08890,pCAMTA2-22C-mock_S1_peak_2368,0.5975341395484981,0.18062134630934185,0.04427239889257205,0.10792742075104388,0.49964398558141604,0.860331093409283,0.6855280138845623,0.6778737038850073,0.49964398558141604
3,AT3G02540,pCAMTA3-22C-mock_S4_peak_31896,0.7312699505720603,0.14757224351056164,0.03342324605377487,0.10791514721777647,0.49951048017444705,0.8143162298073072,0.5740509990654622,0.7228650260335544,0.49951048017444705
1,AT1G50610,pCAMTA2-22C-mock_S1_peak_10198,-1.0729001478367386,-0.10058069800691949,0.02176170225700639,0.10791304576114627,0.49942147656980107,0.3017889724533844,0.37428240843754174,0.2345912509456633,0.49942147656980107
4,AT4G37400,pCAMTA3-22C-mock_S4_peak_57753,1207.2696808626588,8.93844690601744e-05,0.011644826320481727,0.10791115943635494,0.4993769747674781,0.529415691335499,0.1264518713007877,0.9997107382849005,0.4993769747674781
3,AT3G07710,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_29224,0.4977441191703878,0.21679721253311315,0.05864549966520748,0.10790953759088977,0.4993324729651551,0.9022517911975435,0.793311379110854,0.6404921899336923,0.4993324729651551
3,AT3G07720,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_29224,0.4977441191703878,0.21679721253311315,0.05864549966520748,0.10790953759088977,0.4993324729651551,0.9022517911975435,0.793311379110854,0.6404921899336923,0.4993324729651551
1,AT1G55050,pCAMTA3-22C-cycloheximide_S6_peak_9234,-0.6376483783815806,-0.1692251694929845,0.04028089625707725,0.10790615490854968,0.4992879711628321,0.16107427350807707,0.65041609185172,0.3737038850073428,0.4992879711628321
5,AT5G58900,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_63186,-1.3229405151300493,-0.08156432255759705,0.018296173117958166,0.10790474690058094,0.4991989675581861,0.34540073872991855,0.2950246985002893,0.1895109251924703,0.4991989675581861
3,AT3G60190,pCAMTA3-22C-mock_S4_peak_45824,4.657335624422835,0.023168656255955853,0.012180104769372962,0.10790420815087018,0.4991544657558631,0.5765876017978728,0.14011392461394687,0.9500912286947621,0.4991544657558631
1,AT1G62810,pCAMTA3-22C-mock_S4_peak_14128,0.5762959149432483,0.18722685323252475,0.04669588822902446,0.10789807068558312,0.4990654621512171,0.8682969160250991,0.7058653375461706,0.6701748920831294,0.4990654621512171
2,AT2G04860,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17936,0.5552972363696209,0.19429836056611044,0.04939282630762582,0.10789334265350926,0.49902096034889415,0.876129233233946,0.7282942459169597,0.6626985892928664,0.49902096034889415
3,AT3G61110,pCAMTA3-22C-mock_S4_peak_46111,-1.0591519931895774,-0.10186702976209132,0.02201771947716148,0.10789266761282103,0.49897645854657113,0.29934137332561966,0.37948911930933205,0.23748386809665792,0.49897645854657113
3,AT3G61100,pCAMTA3-22C-mock_S4_peak_46111,-1.0591519931895774,-0.10186702976209132,0.02201771947716148,0.10789266761282103,0.49897645854657113,0.29934137332561966,0.37948911930933205,0.23748386809665792,0.49897645854657113
2,AT2G35795,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_23693,4.9701045826686245,0.021708052815034504,0.01211177061407285,0.10789129277681551,0.4989319567442481,0.5730719594143563,0.1383338525210271,0.9541408927061547,0.4989319567442481
4,AT4G27810,pCAMTA3-22C-mock_S4_peak_54377,1.5711585428197377,0.06866535497887849,0.016353922752792252,0.10788415907081475,0.49884295313960214,0.6698633794668684,0.24580570513105782,0.8576609852699034,0.49884295313960214
5,AT5G55120,pCAMTA2-22C-mock_S1_peak_63458,0.3954503739469408,0.27281118346216804,0.08606474490020938,0.10788328451702182,0.4987984513372792,0.9482666547995193,0.8970895821280762,0.5987494993547239,0.4987984513372792
4,AT4G34920,pCAMTA2-22C-mock_S1_peak_49756,1.2422453783804512,0.08684279598197603,0.019179778981219097,0.10788006195424614,0.49870944773263315,0.7051533087090027,0.3164745672199724,0.8211695073650482,0.49870944773263315
3,AT3G48810,pCAMTA3-22C-mock_S4_peak_42233,0.7264323022934295,0.14850402997935597,0.03369113664368718,0.10787812439775603,0.4986649459303102,0.815562280272351,0.5778781540652397,0.7211739575452806,0.4986649459303102
1,AT1G33350,pCAMTA2-22C-mock_S1_peak_8683,1.4012901604236032,0.07697167614331486,0.017558343546519996,0.10785965241093932,0.4984424369186952,0.6859730319077922,0.2759334253037248,0.8406167949801967,0.4984424369186952
1,AT1G65260,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_12957,0.31024893948152865,0.3476203300116606,0.1324712658524666,0.1078488387283367,0.4983089315117262,0.9794624182279382,0.9602821414267277,0.5647056205776334,0.4983089315117262
3,AT3G44740,pCAMTA2-22C-mock_S1_peak_36333,-0.7429427251496374,-0.14516194218982553,0.032702966792994254,0.10784700891852311,0.4982644297094032,0.2061100974589471,0.5648836277869254,0.3308486493702995,0.4982644297094032
3,AT3G44750,pCAMTA2-22C-mock_S1_peak_36333,-0.7429427251496374,-0.14516194218982553,0.032702966792994254,0.10784700891852311,0.4982644297094032,0.2061100974589471,0.5648836277869254,0.3308486493702995,0.4982644297094032
1,AT1G70550,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_14318,1.7087543798593867,0.06310984295987973,0.015612149771551249,0.10783922056993257,0.4981309243024343,0.658203907258244,0.2272039517600463,0.8690979484669129,0.4981309243024343
3,AT3G46050,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_35981,-4.084147496115872,-0.026401552450258645,0.012323883828792419,0.1078278343332957,0.49808642250011126,0.4735214276178185,0.14322905077655645,0.056406034444395,0.49808642250011126
3,AT3G23800,pCAMTA3-22C-cycloheximide_S6_peak_28936,-0.54692544832179,-0.19713921021623246,0.05048911784328105,0.10782045092931654,0.4979974188954653,0.11532642072003917,0.7378176316140803,0.41460104134217435,0.4979974188954653
5,AT5G56540,pCAMTA3-22C-mock_S4_peak_72765,-0.8092394515654613,-0.13323506938371904,0.02937653653484043,0.10781907447736698,0.49795291709314227,0.23120911396911575,0.515041609185172,0.3071291887321437,0.49795291709314227
1,AT1G19700,pCAMTA2-22C-mock_S1_peak_5484,-2.045602887475641,-0.052701063974262614,0.014399416900230128,0.10780544863879009,0.49750789906991233,0.41393351430732944,0.19578567932001245,0.12146766944061234,0.49750789906991233
1,AT1G77770,pCAMTA2-22C-mock_S1_peak_16666,10.084849007629202,0.01068843625777448,0.011733199649670236,0.10779126578732494,0.49737439366294334,0.5508210582528592,0.12823194339370744,0.9768813136932045,0.49737439366294334
1,AT1G17820,pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_3893,2.7886486886213255,0.038650763918798785,0.013111143323285977,0.10778340211637068,0.4973298918606204,0.6086734012727516,0.16223132036847493,0.9184059454407903,0.4973298918606204
3,AT3G20350,pCAMTA3-22C-cycloheximide_S6_peak_28243,1.404757209317813,0.07672169283718969,0.01750174446172907,0.10777535112410902,0.49728539005829736,0.6852165012683014,0.2749098838502959,0.8411508166080727,0.49728539005829736
5,AT5G53370,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_61725,1.8050406159808106,0.05970607397947712,0.015179595232476348,0.10777188855371123,0.4971963864536514,0.6517511459214098,0.2158114903653598,0.8751946953851631,0.4971963864536514
5,AT5G59860,pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_49651,75.47690270860795,0.001427811656833095,0.011615722153609285,0.10776680150900785,0.49715188465132837,0.5316852832539718,0.12569534066129678,0.9971741355524899,0.49715188465132837
1,AT1G17060,pCAMTA2-22C-mock_S1_peak_4747,63.479673026910596,0.0016976566561858813,0.011616541392410439,0.10776668944663813,0.4971073828490054,0.5323083084864937,0.12578434426594276,0.996595612122291,0.4971073828490054
3,AT3G18800,pCAMTA2-22C-mock_S1_peak_33156,0.45151034738130236,0.23868007605784022,0.06858180241362997,0.1077665240538711,0.4970628810466824,0.9237461617195496,0.8419073472475636,0.6222909527835877,0.4970628810466824
2,AT2G38905,pCAMTA3-22C-mock_S4_peak_28228,-1.5493696610101797,-0.06955403883828587,0.016451041779044485,0.10776491757676385,0.4969738774420364,0.37330336878643583,0.24847581327043744,0.16129678251969204,0.4969738774420364
Mt,ATMG01350,pCAMTA2-22C-mock_S1_peak_67261,0.045498564968524856,2.368437025240065,5.621106264842244,0.10776048586674483,0.49688487383739044,0.9981976770059188,0.9981976770059188,0.5306617418005429,0.49688487383739044
4,AT4G11450,pCAMTA2-22C-mock_S1_peak_43399,0.41219958322802,0.26142530493324184,0.07995527872252971,0.10775940173874032,0.4968403720350674,0.9412353700324864,0.8814249477103823,0.6058697877264029,0.4968403720350674
1,AT1G53450,pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_8234,1.0768149437446528,0.10006585096033632,0.021623755025642493,0.10775240367261536,0.4967958702327444,0.7315873792888612,0.3710337768679631,0.7974055449245695,0.4967958702327444
3,AT3G09980,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_29788,-1.4424495120906586,-0.07469207834108814,0.017186717623482922,0.10773955196013985,0.49661786302345245,0.3621334164033643,0.267211072048418,0.1737572871701304,0.49661786302345245
1,AT1G32070,pCAMTA2-22C-mock_S1_peak_8402,4.028668026059388,0.026741999609762965,0.012321886936346102,0.1077346387807447,0.49648435761648346,0.5847759334253038,0.14309554536958746,0.9420809042766232,0.49648435761648346
4,AT4G35870,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_49182,-0.6974328728234979,-0.15445914080704395,0.035462276446886945,0.10772488230690583,0.49643985581416045,0.1871523296693516,0.5991055137733078,0.34980641715989497,0.49643985581416045
5,AT5G48300,pCAMTA2-22C-mock_S1_peak_61668,-1.373475104569769,-0.0784290398481703,0.01775478458540427,0.1077203337067723,0.49635085220951447,0.3533220595434115,0.2812291397801611,0.18296916025099016,0.49635085220951447
3,AT3G08000,pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_22819,6.593331371370273,0.01633630858641704,0.011868468988460844,0.10771069589520904,0.4963063504071915,0.5615904944150238,0.13197009478883895,0.96611187753104,0.4963063504071915
3,AT3G08010,pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_22819,6.593331371370273,0.01633630858641704,0.011868468988460844,0.10771069589520904,0.4963063504071915,0.5615904944150238,0.13197009478883895,0.96611187753104,0.4963063504071915
5,AT5G14570,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54063,5.41622584835836,0.019882204588662435,0.011991686584764981,0.10768651041546268,0.4961728450002225,0.5689332917983179,0.13521872635841753,0.9578790441012861,0.4961728450002225
1,AT1G73860,pCAMTA2-22C-mock_S1_peak_15487,-0.49285296383438126,-0.2184769341457711,0.05932650805682316,0.10767700452319222,0.49608384139557654,0.08720128165190691,0.7975835521338615,0.4383205019803302,0.49608384139557654
3,AT3G02280,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_27607,-1.6022553469526304,-0.06719892803273934,0.016108490751206753,0.10766984174994161,0.49590583418628453,0.37922210849539406,0.23953095100351565,0.15568955542699478,0.49590583418628453
3,AT3G54530,pCAMTA3-22C-mock_S4_peak_44057,-0.7668120154796692,-0.14039710748967135,0.03130163344197311,0.10765818896167065,0.49581683058163856,0.21558898135374482,0.545436340171777,0.3219482889057007,0.49581683058163856
2,AT2G32660,pCAMTA3-22C-mock_S4_peak_26174,0.8587684857300882,0.1253608001267445,0.027305123981001746,0.10765590449475662,0.4957278269769926,0.7790708023674959,0.48130924302434247,0.7547283164968182,0.4957278269769926
2,AT2G36620,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_23914,1.1314546360302737,0.09513879564198316,0.02063888627838887,0.10764523139545865,0.4956388233723466,0.7217524809754795,0.34873837390414314,0.8051933603310935,0.4956388233723466
1,AT1G80560,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_17047,264.92562226182434,0.0004063046798469126,0.011586646658713529,0.10764052013633464,0.4955498197677006,0.529994214765698,0.12516131903342084,0.9990877130523786,0.4955498197677006
1,AT1G63530,pCAMTA2-22C-mock_S1_peak_12624,3.1876794661417835,0.033766755276878065,0.012726045066989426,0.10763759243433892,0.4954608161630546,0.598259979529171,0.1525299274620622,0.9281963419518491,0.4954608161630546
1,AT1G63522,pCAMTA2-22C-mock_S1_peak_12624,3.1876794661417835,0.033766755276878065,0.012726045066989426,0.10763759243433892,0.4954608161630546,0.598259979529171,0.1525299274620622,0.9281963419518491,0.4954608161630546
1,AT1G75180,pCAMTA2-22C-mock_S1_peak_15858,0.3567977598443509,0.3016723370987434,0.10259171049847482,0.10763601408384153,0.49541631436073164,0.9633972675893374,0.9299319122424459,0.5819278180766321,0.49541631436073164
1,AT1G75190,pCAMTA2-22C-mock_S1_peak_15858,0.3567977598443509,0.3016723370987434,0.10259171049847482,0.10763601408384153,0.49541631436073164,0.9633972675893374,0.9299319122424459,0.5819278180766321,0.49541631436073164
1,AT1G72800,pCAMTA2-22C-mock_S1_peak_15204,-2.593632644009734,-0.041499873260498456,0.013307624413141332,0.10763542601069546,0.4953718125584086,0.44032308308486495,0.16734902763561924,0.09392105380267901,0.4953718125584086
4,AT4G25020,pCAMTA3-22C-cycloheximide_S6_peak_39442,0.3297832049508656,0.3263562926723046,0.1180919630441482,0.1076268241533553,0.49519380534911667,0.9730986604957501,0.9483111566018424,0.5716479017400204,0.49519380534911667
5,AT5G47370,pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_47095,0.774181032439837,0.13901804849965999,0.0309091877755274,0.10762513631523811,0.49514930354679365,0.7998976458546572,0.5392950914512038,0.7347025054514708,0.49514930354679365
4,AT4G19140,pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_34762,6.150817007850554,0.017497567501951108,0.011889162522081278,0.107624335787014,0.49510480174447064,0.5643496061590494,0.1325041164167149,0.9633527657870143,0.49510480174447064
4,AT4G31320,pCAMTA2-22C-mock_S1_peak_48605,1.4529647439212519,0.07406649571362338,0.01706705074511826,0.10761600697768929,0.49497129633750164,0.6792977615593432,0.26369542966490145,0.8464910328868319,0.49497129633750164
3,AT3G55780,pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peak_29875,0.6007188333269774,0.17913333603885737,0.04366839916760104,0.10760876863523179,0.4949267945351787,0.8586400249210093,0.6816563570824619,0.6790307507454052,0.4949267945351787
3,AT3G16840,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_31899,-3.6592287411032496,-0.02940731394518196,0.012444290799743954,0.10760808838685622,0.49488229273285567,0.46742468069956833,0.14621067153219705,0.06414934804859597,0.49488229273285567
1,AT1G08695,pCAMTA3-22C-mock_S4_peak_2636,0.368740647875848,0.2918243828280094,0.09674084704962004,0.10760751198996966,0.4948377909305327,0.958902585554715,0.9191624760802812,0.5871790307507454,0.4948377909305327
3,AT3G56710,pCAMTA2-22C-mock_S1_peak_39409,-0.6419284408746206,-0.16761484895840867,0.03967179576146922,0.10759673865930632,0.4947487873258867,0.1637888834497797,0.6440523341195319,0.372190823728361,0.4947487873258867
5,AT5G17230,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_54753,0.6659988872546083,0.16155102890285553,0.037674946731519,0.10759280548413885,0.4947042855235637,0.8355435895153753,0.6234479996439856,0.7020381825463932,0.4947042855235637
3,AT3G23510,pCAMTA2-22C-mock_S1_peak_34449,-0.37637046853556194,-0.2858593953493506,0.09329099426767916,0.10758903456292752,0.4946597837212407,0.03406612967825197,0.9131102309643541,0.4873614881402697,0.4946597837212407
2,AT2G47530,pCAMTA3-22C-mock_S4_peak_31132,1.3234706669974443,0.08129241815703558,0.018183663156097672,0.10758813088012703,0.49461528191891774,0.6948733923723911,0.29226558675626363,0.8325174669574118,0.49461528191891774
3,AT3G12560,pCAMTA3-22C-mock_S4_peak_35253,2.0180234049280608,0.05331269314531063,0.014417047139234761,0.10758626254698464,0.4945707801165947,0.6383561034221886,0.19636420275021138,0.8883227270704463,0.4945707801165947
5,AT5G64280,pCAMTA3-22C-cycloheximide_S6_peak_55412,0.9667946638043667,0.11126062650896094,0.02394941009104369,0.10756618000039411,0.49443727470962573,0.7526812335899604,0.4209202972720395,0.7783142717280049,0.49443727470962573
3,AT3G49000,pCAMTA2-22C-mock_S1_peak_37261,-0.6041127657714052,-0.17803640825008124,0.04326483998996182,0.1075540669959636,0.49430376930265674,0.14598816252058208,0.6784077255128833,0.38981353744826663,0.49430376930265674
1,AT1G58260,pCAMTA3-22C-mock_S4_peak_13195,-0.35302020330460865,-0.3046538899473455,0.10438077536476176,0.10754897816675178,0.49421476569801076,0.02587779805082106,0.9326020203818255,0.49514930354679365,0.49421476569801076
2,AT2G42560,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_25660,-3.11287641324421,-0.03454846626985862,0.012759546295648919,0.10754510576520607,0.4941702638956878,0.45589871389791287,0.1534644653108451,0.07678785990832629,0.4941702638956878
5,AT5G20950,pCAMTA2-22C-mock_S1_peak_57097,0.5066378533931173,0.212261041447925,0.056619489130706954,0.1075394783981642,0.4941257620933648,0.8974455965466601,0.7810288816697076,0.6440523341195319,0.4941257620933648
4,AT4G02010,pCAMTA2-22C-mock_S1_peak_41960,-0.29373605363728206,-0.3660977791802184,0.1455916003589992,0.10753611690177048,0.49408126029104177,0.011548217702816964,0.9679809532286058,0.5128165190690223,0.49408126029104177
3,AT3G61550,pCAMTA2-22C-mock_S1_peak_40741,-4.758204861361385,-0.022598350213431137,0.012072865859540148,0.10752757984429513,0.49394775488407283,0.48219927907080234,0.13726580926527523,0.048351208223933066,0.49394775488407283
3,AT3G51000,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_37180,-0.8677504097493752,-0.12391465407969553,0.026916895472346353,0.10752699185160788,0.4939032530817498,0.25163544123537,0.4747229762805394,0.2887054425704241,0.4939032530817498
5,AT5G01240,pCAMTA3-22C-cycloheximide_S6_peak_43300,-7.241701225384781,-0.014847665083438401,0.011781509860350765,0.1075223544288387,0.49381424947710384,0.49728539005829736,0.12965600106804326,0.032998086422500114,0.49381424947710384
4,AT4G13880,pCAMTA2-22C-mock_S1_peak_43879,-0.6256521293377518,-0.17184948726592164,0.041092366088682795,0.10751799763352474,0.4937252458724578,0.15675759868274666,0.6591384451070268,0.37882159227448714,0.4937252458724578
4,AT4G13870,pCAMTA2-22C-mock_S1_peak_43879,-0.6256521293377518,-0.17184948726592164,0.041092366088682795,0.10751799763352474,0.4937252458724578,0.15675759868274666,0.6591384451070268,0.37882159227448714,0.4937252458724578
4,AT4G26455,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_46451,0.5434081071303224,0.1978445744836203,0.0507009500907607,0.10751034572614819,0.49359174046548887,0.8807129188732143,0.7395087001023541,0.658070401851275,0.49359174046548887
4,AT4G30440,pCAMTA2-22C-mock_S1_peak_48346,1.241381472325735,0.08660154959764041,0.019057273639836607,0.10750555914520903,0.49354723866316585,0.7047082906857728,0.3134039428596858,0.8210805037604023,0.49354723866316585
3,AT3G57300,pCAMTA2-22C-mock_S1_peak_39571,0.9306700947621935,0.11550323661086809,0.02489626044349614,0.10749540816197667,0.49341373325619686,0.7602465399848694,0.43885452360820615,0.7712384851586489,0.49341373325619686
3,AT3G57290,pCAMTA2-22C-mock_S1_peak_39571,0.9306700947621935,0.11550323661086809,0.02489626044349614,0.10749540816197667,0.49341373325619686,0.7602465399848694,0.43885452360820615,0.7712384851586489,0.49341373325619686
3,AT3G49115,pCAMTA2-22C-mock_S1_peak_37287,-0.7840125508492075,-0.13709173946845296,0.030346448905034275,0.10748164436101679,0.4931912242445819,0.22306528414400784,0.5313292688353878,0.3150950113479596,0.4931912242445819
3,AT3G02550,pCAMTA3-22C-mock_S4_peak_31902,0.7067420943797652,0.15207310202095262,0.03467741837582315,0.10747646262111575,0.4930577188376129,0.8215700235859552,0.5889591028436651,0.7144541853945084,0.4930577188376129
1,AT1G67530,pCAMTA2-22C-mock_S1_peak_13658,-2.361458101635389,-0.04550637655389897,0.013618783138596772,0.10746140158927542,0.4929687152329669,0.43120021360865113,0.17544835565840416,0.10393395932535268,0.4929687152329669
1,AT1G55320,pCAMTA3-22C-cycloheximide_S6_peak_9298,-0.7077563469164387,-0.1518220340302095,0.03459607898542914,0.10745300818664433,0.492790708023675,0.1925815495527569,0.5880245649948823,0.34544524053224157,0.492790708023675
3,AT3G01150,pCAMTA3-22C-cycloheximide_S6_peak_23313,-0.8079646262620961,-0.13298160544854437,0.029228413601730428,0.10744443314596668,0.492523697209737,0.23178763739931468,0.5128165190690223,0.3076632103600196,0.492523697209737
5,AT5G11760,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_53279,-0.4110419468982768,-0.26138789189750106,0.07986728188194325,0.10744138798118515,0.492479195407414,0.04817320101464109,0.8811579368964443,0.47450046726892436,0.492479195407414
3,AT3G52740,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_37665,0.5207251499675519,0.20629825147000558,0.05409903213746275,0.1074246879347624,0.49234569000044504,0.890414311779627,0.7645632148101998,0.650193582840105,0.49234569000044504
4,AT4G23530,pCAMTA2-22C-mock_S1_peak_46351,0.7220836883522376,0.14876796985470822,0.03367159353733524,0.10742292438136221,0.492301188198122,0.815873792888612,0.5777001468559476,0.7198389034755908,0.492301188198122
2,AT2G27505,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_21556,-0.9973395895244367,-0.10770447845094049,0.023138868582742812,0.10741794032820452,0.49221218459347604,0.2863468470473054,0.4037426015753638,0.252035957456277,0.49221218459347604
2,AT2G29500,pCAMTA2-22C-mock_S1_peak_22323,0.4445433199979263,0.24160252929289822,0.06990714156614289,0.10740279049176121,0.49212318098883007,0.9261937608473143,0.8474700725379378,0.6189088158070402,0.49212318098883007
2,AT2G36080,pCAMTA3-22C-mock_S4_peak_27266,0.6131715522791638,0.17515486439493094,0.042213982244600524,0.10739998009028623,0.49207867918650705,0.853344310444573,0.6690178452227316,0.6841039562102265,0.49207867918650705
2,AT2G46915,pCAMTA2-22C-mock_S1_peak_27442,0.97105959529256,0.1105993421645908,0.02376666355387101,0.10739855244197091,0.49203417738418403,0.7514351831249165,0.41647011703974013,0.7790263005651729,0.49203417738418403
1,AT1G01830,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_233,-0.7675646277646938,-0.13992089611489553,0.031112258573004304,0.10739833054293217,0.4919896755818611,0.2166125228071737,0.5427662320323973,0.32154777268479373,0.4919896755818611
2,AT2G31420,pCAMTA3-22C-mock_S4_peak_25836,2.301206095803709,0.0466654968126603,0.013709620410298697,0.10738692572900245,0.4917671665702461,0.6245605447020605,0.17762894397223086,0.9007832317208847,0.4917671665702461
2,AT2G31410,pCAMTA3-22C-mock_S4_peak_25836,2.301206095803709,0.0466654968126603,0.013709620410298697,0.10738692572900245,0.4917671665702461,0.6245605447020605,0.17762894397223086,0.9007832317208847,0.4917671665702461
1,AT1G22340,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_5937,18.518523416118825,0.005798669543604652,0.011564689815848288,0.10738279772557781,0.4917226647679231,0.5408971563348316,0.12449379199857594,0.9878732588669841,0.4917226647679231
3,AT3G49100,pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peak_36702,0.27975408900585147,0.38384116112685596,0.15886474499036304,0.10738113435399184,0.4916336611632771,0.9863156957856793,0.97398869654221,0.5546037114503137,0.4916336611632771
1,AT1G73250,pCAMTA3-22C-cycloheximide_S6_peak_12819,-0.5812911928412909,-0.1847158746786,0.04564906819981815,0.10737371112864581,0.49145565395398516,0.1346402029282186,0.6961194428374349,0.3995149303546794,0.49145565395398516
2,AT2G06200,pCAMTA2-22C-mock_S1_peak_18585,0.3165299682413312,0.3392161797237568,0.12659638156612416,0.10737208659490644,0.49132214854701617,0.9775488407280495,0.9558764629967513,0.5667527034844911,0.49132214854701617
