feat_acc,type=closest_bed=1469-gELF3-myc-elf3-1xELF4-ox-ZT10-17C_S16_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=4195-11-27C_S15_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=4195-8-1-17C_S12_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=4195-8-1-27C_S13_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=HDAC-22-4DAG_S18_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=HDAC-27-4DAG_S19_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=gELF3myc-17C_S10_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=pCAMTA2-22C-mock_S1_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=pCAMTA3-22C-cycloheximide_S6_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=pCAMTA3-22C-mock_S4_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey
AT2G21120,2.54763,2.00737,2.31621,1.60993,2.21792,,2.70073,2.89435,2.9386400000000004,2.28147,2.59438,1.94548,1.85557
AT2G21130,,,,1.60993,2.00206,,,2.21872,2.30826,1.7101099999999998,2.14828,1.94548,1.76719
AT2G21140,1.80011,1.92534,,1.96769,1.61392,,1.7865099999999998,1.92957,2.06222,1.6161,2.06818,,
AT2G21150,2.1609700000000003,1.84237,2.53125,1.97345,1.67133,,2.24594,1.92957,2.42873,2.40539,2.06818,2.71836,
AT2G21160,2.47174,2.09128,2.53125,3.11134,2.39036,,2.85842,2.01701,2.42873,2.40539,2.99031,2.71836,2.27091
AT2G21170,2.47174,1.7594,2.49647,2.85876,2.85592,,2.39029,2.8044,2.5491900000000003,2.4923,2.74397,2.4843,2.55084
AT2G21180,1.68664,1.82573,2.08242,2.2265,2.3731,,2.33885,2.1587400000000003,1.95459,,1.95142,2.00297,1.6494
AT2G21185,2.07462,1.82573,2.52452,2.2265,2.23129,,2.33885,,1.95459,,,2.00297,
AT2G21190,2.07462,,2.52452,1.95134,2.54548,,2.08063,,,,1.73521,,
AT2G21195,2.62583,,2.13274,2.3194,2.54548,,3.17762,,2.18513,,2.14288,2.11936,2.18857
AT2G21200,2.47174,2.40898,2.49647,2.68322,3.14055,,2.85842,2.62212,3.03104,2.01738,2.06818,2.3046900000000003,2.40836
AT2G21210,2.47174,1.97633,2.49647,2.68322,2.14437,,2.39029,2.62212,2.5491900000000003,1.97084,1.90571,2.3046900000000003,2.40836
AT2G21220,2.3774900000000003,1.97633,2.49359,2.28975,2.5713,,2.24594,2.01701,2.2157400000000003,,2.02699,1.95225,1.98091
AT2G21230,2.62583,,2.49647,2.32545,1.85975,,2.39029,,1.58548,1.79702,2.3908400000000003,2.3046900000000003,1.7171299999999998
AT2G21235,2.00946,,2.49647,2.32545,1.85975,,2.78867,2.12252,,,2.3908400000000003,2.12509,
AT2G21237,1.85537,1.67488,2.31888,3.11134,2.14437,,2.78867,2.12252,2.66965,1.88393,1.89428,2.3046900000000003,1.98091
AT2G21240,1.81957,2.31705,3.00417,3.11134,2.85592,,3.18706,2.01701,3.3924300000000005,2.51076,2.3908400000000003,2.3046900000000003,2.40836
AT2G21250,2.31765,2.31705,3.02925,3.57762,2.85592,,2.50112,1.92674,3.3924300000000005,2.51076,2.3908400000000003,2.4843,2.89391
AT2G21260,2.62583,1.7503099999999998,3.20685,3.57762,2.28668,,3.18706,1.92674,3.38829,2.23157,3.36111,2.4843,2.89391
AT2G21270,2.31765,2.31705,3.02925,3.57762,2.85592,,2.50112,1.92674,3.3924300000000005,2.51076,2.3908400000000003,2.4843,2.89391
AT2G21280,2.16355,2.50091,2.67407,3.93538,3.28286,,2.39029,2.42042,2.66965,2.40539,2.3908400000000003,2.4843,2.05215
AT2G21290,,2.50091,1.96369,3.93538,3.28286,,2.78867,2.62212,2.38509,1.97084,2.26956,2.3046900000000003,1.98091
AT2G21300,2.47174,1.50481,2.49647,1.9654,2.14885,,2.15488,2.82382,3.15151,2.14466,2.51213,2.11741,
AT2G21320,3.3963,3.16988,,2.2998,2.14437,,3.58544,7.52531,,1.84697,1.90571,1.77401,
AT2G21330,2.00946,2.31705,2.31888,2.14657,2.42899,,2.50112,1.81531,2.42873,2.05775,2.14828,2.21489,1.98091
AT2G21340,2.00946,2.31705,2.31888,2.14657,2.42899,,2.50112,1.81531,2.42873,2.05775,2.14828,2.21489,1.98091
AT2G21350,2.31765,2.1332,2.67407,3.57762,2.42899,,2.78867,2.21872,2.66965,2.4923,2.87598,2.4843,2.40836
AT2G21370,1.80677,2.16063,2.03453,3.57762,2.42899,,2.78867,2.07378,2.66965,2.4923,2.08781,2.4843,2.33712
AT2G21380,2.31765,2.1332,2.67407,3.57762,2.42899,,2.78867,2.21872,2.66965,2.4923,1.95142,2.4843,2.33712
AT2G21385,2.06488,1.94934,2.0583400000000003,2.47671,2.00206,,2.78867,1.60562,2.5491900000000003,1.88393,2.76875,2.4813,1.76719
AT2G21390,1.97792,2.96054,2.49647,2.49877,2.71361,,2.14381,1.60562,2.5491900000000003,1.97084,2.76875,2.4813,1.98091
AT2G21400,1.70127,,2.49647,1.96769,2.23129,,2.14381,,,1.79702,1.78443,2.39449,1.76719
AT2G21410,2.12686,,2.28366,2.50142,2.71361,,2.85842,,2.30826,2.14466,2.26956,2.12509,2.12339
AT2G21420,2.00946,2.0884400000000003,2.49647,2.50434,2.28668,,1.99191,2.42042,1.7059400000000002,2.14466,,2.3046900000000003,2.12339
AT2G21430,2.06488,,3.20685,1.96769,2.01512,,2.39029,2.21872,2.30826,1.88393,2.14828,1.85568,1.83843
AT2G21440,2.16355,1.94934,3.38444,2.77641,2.99824,,3.18706,,2.38509,2.66613,1.90571,2.40937,2.12339
AT2G21450,2.2486200000000003,1.94934,2.67407,2.17794,,,3.18706,2.42042,,1.54154,1.91809,,
AT2G21465,2.16355,2.42915,3.15813,1.80467,1.9142,,2.88017,2.50844,1.7346099999999998,2.16399,2.40468,2.21489,1.65157
AT2G21470,2.16355,2.42915,3.15813,2.8002,1.9142,,2.88017,2.50844,2.1878,2.16399,2.40468,2.7537,1.65157
AT2G21480,,1.90116,2.67407,3.18434,3.28286,,2.78867,2.42042,2.30826,2.31848,2.88551,1.85273,1.85557
AT2G21490,2.00946,,1.49405,3.04098,2.28668,,2.78867,2.42042,1.94687,2.40539,2.3017,2.12509,1.83843
AT2G21500,2.31765,,,2.50434,2.28668,,2.78867,,2.12008,2.40539,2.3017,2.12509,1.83843
AT2G21510,2.62583,1.92073,1.76429,2.47671,2.42899,,2.33885,2.70139,2.91058,1.88393,2.26956,2.21489,2.19463
AT2G21520,2.62583,1.92073,1.76429,2.47671,2.42899,,2.33885,2.70139,2.91058,1.88393,2.26956,2.21489,2.19463
AT2G21530,2.58609,1.7594,2.67407,2.8621,2.14437,,3.33578,2.82382,2.1878,2.05775,2.02699,1.76588,2.26587
AT2G21540,1.6530200000000002,,2.67407,1.96769,1.88024,,3.18706,3.21123,1.6497700000000002,1.5911,1.72348,2.39449,1.8026
AT2G21550,1.6530200000000002,1.67359,2.25827,1.85073,1.95884,,2.75142,3.21123,1.56445,1.98964,2.25447,2.12652,
AT2G21560,2.32775,1.96788,2.75125,1.80467,2.05188,,2.50112,1.99537,1.97633,1.9667,2.1735900000000004,2.25267,1.53984
AT2G21580,2.77514,1.7576599999999998,,2.17836,,,2.4963,,,,,1.83625,1.7253599999999998
AT2G21590,2.77514,1.88101,2.23959,2.17836,,,2.4963,,1.99845,,,1.83625,1.7253599999999998
AT2G21600,2.31765,2.1332,2.67407,2.50434,2.42899,,2.78867,2.62212,2.06222,2.37401,2.02699,1.9739,1.76719
AT2G21610,2.07079,1.84237,,1.96769,2.14437,,2.50112,2.2162,2.06733,2.10258,2.14828,2.7537,1.69595
AT2G21620,2.07079,1.84237,,,2.14437,,2.50112,2.2162,2.06733,2.10258,2.14828,2.7537,1.69595
AT2G21630,2.00946,2.04127,2.67407,2.68322,3.14055,,2.50112,1.81531,2.30826,2.10258,2.51213,2.7537,2.05215
AT2G21640,2.31765,1.67145,2.56145,2.32545,2.5713,,2.39029,2.1033,2.14368,1.93217,2.40883,2.40937,2.18089
AT2G21650,2.31765,2.29977,2.26737,2.54096,2.28668,,3.5786,2.62212,3.15151,2.31848,2.02699,2.39449,1.99402
AT2G21655,,1.8007799999999998,,,,,1.62244,,,,,,
AT2G21660,2.30808,2.1332,2.49647,2.50434,3.6510000000000002,,2.78867,3.00944,2.1878,2.23157,2.3908400000000003,2.84351,2.05215
AT2G21680,2.30808,2.1332,4.56371,4.41591,3.88553,,2.78867,3.00944,2.75758,2.67355,2.48512,3.06794,2.16217
AT2G21690,2.16355,2.50091,2.84837,3.21986,2.99824,,2.39029,2.42042,3.03104,2.75304,2.87598,2.4843,2.54113
AT2G21710,2.55108,2.50091,2.49647,2.14657,2.14437,,2.78867,2.42042,2.1878,2.23157,2.14828,2.84351,2.05215
AT2G21720,2.16355,1.7632599999999998,2.84837,3.21986,2.99824,,2.78867,1.92957,3.03104,2.75304,2.87598,2.4843,2.54113
AT2G21725,2.44274,,3.02925,2.14657,2.42899,,2.39029,2.21872,,2.05775,,2.03528,
AT2G21727,,,,,,,2.39029,,,,,,
AT2G21730,,,,,,,2.39029,,,,,,
AT2G21740,1.70127,,2.42448,2.02237,3.09471,,2.78867,2.41468,2.79012,2.05525,1.90571,2.12509,1.73842
AT2G21750,,,2.31888,2.47671,2.23129,,2.78867,1.81531,2.79012,1.56907,2.76875,1.94548,1.99402
AT2G21770,1.70127,,2.42448,2.02237,3.09471,,2.78867,2.41468,2.79012,2.05525,1.90571,2.12509,1.73842
AT2G21780,2.1609700000000003,,2.31888,1.7888099999999998,2.71361,,2.39029,1.92957,3.38829,2.05775,2.95283,2.03283,2.19192
AT2G21790,2.47174,,2.31888,2.3651,1.99965,,2.39029,2.24786,3.38829,2.05525,2.95283,2.03283,2.19192
AT2G21800,2.31765,,2.85166,2.14657,2.5713,,2.39029,,1.94687,1.80601,2.02699,1.76588,
AT2G21810,2.31765,,2.02725,2.50434,2.28668,,3.58544,3.02552,2.49271,2.05775,2.02699,1.76588,2.47858
AT2G21820,2.31765,,2.49647,2.50434,2.14437,,2.78867,2.62212,1.94687,1.97084,1.78443,2.21489,2.19463
AT2G21830,2.31765,,1.96369,2.32545,2.14437,,2.78867,3.02552,2.49271,2.05775,2.02699,2.21489,2.47858
AT2G21840,1.68664,,2.31888,1.8668,,,2.39029,,1.82641,1.88393,2.02699,,2.19463
AT2G21850,1.85537,,,2.50434,,,,,1.82641,1.7617599999999998,,,
AT2G21860,2.16355,2.04127,2.31888,2.32545,1.99726,,2.39029,2.50844,2.30826,2.83995,2.99726,2.5741,2.05215
AT2G21870,2.16355,2.40898,2.31888,3.21986,3.28286,,2.15488,2.01701,2.30826,2.57921,2.20568,2.7537,1.89552
AT2G21880,2.3047,1.6123,,1.48496,,,2.85842,,,,,,
AT2G21890,2.16355,,2.0583400000000003,1.96769,,,1.99191,,,,,,
AT2G21900,2.37098,1.58964,2.23651,2.71406,1.79863,,2.29145,,,2.07669,1.757,,
AT2G21910,2.76778,1.60867,,1.6965,1.61392,,2.46272,1.72477,1.6539400000000002,,1.757,,1.85071
AT2G21920,2.36429,,2.49647,2.28975,2.42899,,3.18706,,2.20558,,2.1164400000000003,1.78042,
AT2G21930,2.00946,2.04127,2.53125,2.8621,2.42899,,3.18706,2.01701,2.30826,2.18779,2.1164400000000003,1.94548,2.01859
AT2G21940,2.16355,2.04127,2.53125,2.8621,2.42899,,3.18706,2.01701,2.30826,2.18779,2.1164400000000003,1.94548,2.01859
AT2G21950,,,2.31888,3.21986,3.14055,,2.78867,2.42042,2.5491900000000003,2.40539,2.02699,2.5741,2.12339
AT2G21960,1.97792,,2.85166,3.21986,3.14055,,2.78867,2.82382,2.91058,2.57921,2.26956,2.60392,2.55084
AT2G21970,2.77993,2.04127,3.20685,3.21986,2.95125,,2.78867,2.42042,2.79012,1.88393,2.3017,2.20326,2.12339
AT2G21980,2.77993,2.04127,3.20685,3.21986,2.95125,,2.78867,2.42042,2.49271,1.91432,1.60114,2.20326,1.90967
AT2G21990,2.23797,2.04127,3.20685,1.93748,2.55005,,2.36329,,2.06733,1.91432,1.7179,1.94548,1.69595
AT2G22000,2.77993,2.04127,3.20685,2.3335,2.95125,,2.29145,,2.49271,1.91432,1.7179,1.94548,1.69595
AT2G22010,,1.97514,3.02925,2.8621,2.42899,,2.6465400000000003,3.42892,2.49313,2.4923,2.63341,2.12509,2.4796
AT2G22030,2.12686,1.97514,,2.68322,1.64621,,2.6465400000000003,,2.49313,1.70295,2.02699,,1.83843
AT2G22040,2.28127,1.7594,2.9832400000000003,2.23887,2.13227,,2.88017,2.38427,,2.2042200000000003,2.20568,3.01946,1.78718
AT2G22050,2.73233,1.7594,2.61507,2.23887,2.21153,,2.88017,2.31548,,1.92234,1.95142,2.08416,
AT2G22055,2.28127,,2.9832400000000003,1.99998,2.13227,,2.88017,2.38427,1.83308,2.2042200000000003,2.20568,3.01946,1.78718
AT2G22060,2.02202,2.1332,2.67407,2.50434,2.5823400000000003,,2.78867,2.28938,2.91058,2.31848,3.1185400000000003,3.20272,2.40836
AT2G22070,2.00946,2.1332,2.67407,2.50434,2.5823400000000003,,2.78867,2.62212,2.91058,2.31848,3.1185400000000003,3.20272,2.40836
AT2G22080,2.00946,2.22058,2.49647,2.33331,3.4861800000000005,,3.18706,2.42042,2.30826,2.23157,2.2099900000000003,2.45368,2.12339
AT2G22088,2.00946,2.22058,2.67407,2.68322,3.4861800000000005,,3.18706,2.42042,3.27197,2.23157,2.53523,3.20272,2.12339
AT2G22090,1.69925,,2.67407,3.04098,2.99824,,2.50112,,2.42873,2.40539,2.14828,2.5741,2.05215
AT2G22100,2.16355,1.80714,2.14129,2.50434,2.41632,,2.50112,2.21872,2.30826,2.52861,1.83466,2.05504,2.3888700000000003
AT2G22120,2.16355,,2.42448,3.04098,2.42899,,2.50112,,2.1878,2.40539,2.14828,2.5741,2.04961
AT2G22121,,2.00535,2.08822,2.07819,2.37656,,1.90761,2.12252,,,,2.05504,2.3888700000000003
AT2G22122,1.8363,1.82327,1.9174400000000005,2.56328,,,3.12094,,2.4864900000000003,2.00902,1.83904,,
AT2G22125,2.31765,1.97633,2.14129,2.77868,1.87936,,2.78867,,2.8549900000000004,1.54154,,2.28911,1.98091
AT2G22140,2.45074,2.1229400000000003,2.10876,2.05523,2.14437,,3.98382,2.39088,1.7059400000000002,2.05775,1.89566,1.77401,1.59623
AT2G22145,2.16715,2.04127,1.96369,1.96769,2.14437,,3.98382,2.21872,1.7059400000000002,2.05775,1.83466,,
AT2G22155,3.14115,2.1229400000000003,2.10876,2.05523,1.95884,,2.50112,2.39088,,1.5028,1.89566,1.7945099999999998,1.93122
AT2G22160,2.86303,2.12058,1.58542,2.08401,,,2.78867,2.07378,2.39325,,1.86722,,
AT2G22170,2.86303,2.12058,2.4077900000000003,2.07819,,,2.78867,2.12252,2.39325,2.3224,2.44472,2.22551,1.84524
AT2G22180,2.86303,2.12058,2.4077900000000003,2.08401,,,2.78867,,2.39325,2.3224,2.44472,2.22551,1.84524
AT2G22190,2.47674,2.3477900000000003,2.12562,,,,2.50112,2.04701,,1.70295,,2.00295,1.70392
AT2G22200,2.1609700000000003,,2.31888,2.17794,2.00206,,2.78867,1.92957,2.42873,2.31848,,2.12509,
AT2G22201,2.2859,1.74273,3.38444,2.17794,2.00206,,2.14381,1.84809,2.42873,2.31848,1.95142,2.21489,2.27091
AT2G22230,,1.7654900000000002,2.49647,3.7565,3.14055,,2.78867,1.92957,3.03104,2.05775,2.51213,3.29252,2.4796
AT2G22240,2.31765,1.92534,2.53125,2.48907,,,2.78867,,2.27746,2.23157,2.3908400000000003,2.84351,2.55084
AT2G22241,1.56651,1.92534,2.53125,2.48907,2.42899,,3.18706,2.8044,2.27746,2.75304,2.3908400000000003,2.84351,2.55084
AT2G22250,2.31765,,2.31888,2.50434,2.28668,,2.85842,2.62212,1.94687,2.10258,1.83466,2.20326,2.01859
AT2G22260,2.31765,,2.67407,2.50434,2.28668,,2.62026,2.42042,1.94687,2.14466,1.54186,2.20326,1.57868
AT2G22270,2.47174,,1.96369,2.50434,2.28668,,2.85842,2.62212,,2.10258,1.83466,2.12509,2.01859
AT2G22290,2.9340200000000003,2.59283,3.5620300000000005,3.18434,2.81751,,3.18706,2.21872,2.42873,2.57921,2.3908400000000003,2.37856,1.83843
AT2G22300,2.58741,2.08122,1.66198,,,,2.16326,,,,,1.92491,1.59521
AT2G22310,2.80647,1.90116,,1.96769,2.28668,,2.70073,2.01701,,,,2.12509,
AT2G22320,2.80647,1.67488,1.96369,2.2998,2.28668,,2.70073,2.82382,,,1.90571,2.12509,2.19463
AT2G22330,2.38787,1.86539,2.0583400000000003,2.2082,,,2.11963,,,,2.2099900000000003,2.18453,1.94268
AT2G22340,1.70127,,1.96369,2.14657,,,2.78867,2.82426,2.42873,2.14466,1.78443,2.21489,1.90967
AT2G22345,1.7903,,,2.14657,,,2.78867,2.82426,,1.88565,,,
AT2G22360,1.70127,,1.96369,2.14657,,,2.85842,,2.42873,2.14466,1.78443,2.21489,1.90967
AT2G22370,2.16355,2.0035,2.31888,2.30236,2.85592,,2.39029,2.42042,2.1878,1.79702,1.91805,1.85986,1.98091
AT2G22400,2.57714,,3.20685,2.8621,2.5713,,3.9306,1.81531,2.16984,2.69902,2.3908400000000003,2.07809,2.33712
AT2G22410,2.00946,1.94688,3.20685,2.8621,2.14885,,2.39029,1.81531,2.16984,2.14466,2.42791,2.39449,2.33712
AT2G22420,2.13263,1.86418,2.84653,2.0811,2.35255,,2.2549,2.06034,3.06454,2.18626,2.59919,2.0359700000000003,1.99472
AT2G22425,2.13263,1.86418,2.84653,2.00495,1.87865,,2.2549,2.06034,3.06454,,2.59919,2.0359700000000003,1.98286
AT2G22426,2.4074,1.7921599999999998,2.84863,2.1119,1.91373,,,1.93079,1.40152,1.91511,2.1251900000000004,2.22832,1.48268
AT2G22430,,1.84237,3.21118,3.5670900000000003,2.56529,,2.14381,1.71704,3.4272,1.94449,2.40459,2.76471,1.60084
AT2G22440,,1.84237,3.21118,3.5670900000000003,2.56529,,2.14381,1.71704,3.4272,1.98887,2.40459,2.76471,1.60084
AT2G22450,,,1.89564,3.5670900000000003,2.56529,,2.29145,2.86173,3.4272,,1.62618,2.76471,2.27002
AT2G22460,2.44274,2.19492,2.52012,2.55492,2.14658,,3.21572,1.92802,1.92416,1.98887,2.29253,1.82887,2.16543
AT2G22470,2.30373,1.81217,2.07954,3.1304,2.34917,,2.32443,2.74749,2.93434,4.7766199999999985,2.44472,2.85312,4.20437
AT2G22475,2.30373,1.81217,2.31888,2.14716,2.32903,,2.32443,,1.82641,4.7766199999999985,2.44472,2.4843,
AT2G22480,2.3313900000000003,2.14666,2.22123,3.04098,2.00206,,2.78867,2.89435,2.42873,2.23157,2.23293,2.11741,1.83843
AT2G22490,3.17224,,3.14487,2.25452,3.21199,,2.62026,,1.95459,2.01894,2.43812,2.07908,1.66583
AT2G22500,1.84392,2.00831,1.89832,2.08267,1.99726,,2.65187,1.87477,2.82285,3.45589,2.11966,1.42209,
AT2G22510,2.31765,2.04127,3.86859,3.17946,3.61991,,3.18706,2.70139,2.87664,3.05118,2.65199,4.04746,2.34013
AT2G22520,2.31765,2.04127,3.86859,3.17946,3.61991,,3.18706,2.70139,2.87664,3.05118,2.65199,4.04746,2.34013
AT2G22530,2.06488,,2.22123,2.0561,2.35771,,2.50112,2.51351,2.52044,2.28709,1.90571,2.1532,1.93149
AT2G22540,2.06488,,2.22123,2.0561,2.35771,,2.50112,2.51351,2.52044,2.28709,1.62434,2.1532,1.93149
AT2G22560,2.15605,1.50481,2.14129,2.0575,2.0336,,2.3782,,2.02441,2.05775,2.05815,,
AT2G22570,2.16355,2.22512,1.89941,2.65362,1.56554,,2.78867,,2.91058,1.79702,2.26956,1.85568,1.59521
AT2G22590,2.0470200000000003,,1.89941,2.65362,1.64621,,2.78867,,2.91058,2.14466,2.26956,2.1532,1.69595
AT2G22600,2.16355,2.22512,2.67407,2.8621,3.14055,,2.78867,2.62212,2.42873,2.4923,2.80324,2.93331,2.55084
AT2G22610,2.00946,1.85741,2.85166,2.8621,2.99824,,2.39029,3.02552,2.1878,2.4923,2.06818,2.93331,2.55084
AT2G22620,2.78291,1.84237,2.20615,1.70094,,,1.93503,,,,,1.85986,
AT2G22630,2.38633,2.14903,,2.1565,,,2.48924,2.45892,,,,,
AT2G22640,2.35347,1.97659,2.72604,2.56328,1.67133,,2.26847,,1.6497700000000002,1.63534,1.86208,1.78042,1.45019
AT2G22650,2.62583,1.7654900000000002,2.49647,2.83052,2.99824,,2.39029,2.8044,2.4864900000000003,1.7752,2.51213,2.39449,1.90967
AT2G22660,2.62583,1.7654900000000002,2.49647,2.83052,2.39036,,2.78867,2.82382,2.4864900000000003,2.14466,2.3462,2.20326,2.33712
AT2G22670,,1.83521,2.37361,2.57615,2.11428,,2.77056,,2.90881,3.31921,2.50755,1.81071,2.01859
AT2G22680,1.88541,1.6238,2.37361,2.50434,2.00206,,2.39029,2.12252,2.1878,2.4923,1.7179,2.3046900000000003,1.90967
AT2G22690,,1.73632,,2.35995,2.28668,,2.14381,,2.06222,,,1.4821799999999998,1.76719
AT2G22720,2.00946,,,,2.00206,,2.78867,,1.94687,,2.3017,,2.34013
AT2G22730,1.91903,2.0018,2.21597,2.32545,2.14437,,3.18706,2.01701,2.14368,1.98887,1.90571,1.77761,1.78635
AT2G22740,2.62583,2.1332,2.31888,2.13266,3.14055,,2.46272,2.25941,2.4112,2.86943,2.87598,1.84792,2.06324
AT2G22750,1.80018,1.81841,3.1654,1.91751,1.90887,,1.85503,,,,1.99422,1.47714,
AT2G22760,2.2994,2.54629,2.1621200000000003,2.02237,1.64621,,2.21949,,2.31141,1.91432,2.6274,1.55226,1.6513799999999998
AT2G22770,2.06264,2.56128,2.33777,,,,2.58686,3.10332,1.7611,2.00902,2.16537,1.67585,
AT2G22780,1.82982,1.62061,2.0153,2.3335,2.3158,,2.77417,1.52423,1.73742,,,,
AT2G22790,2.07382,1.62061,,,,,2.77417,,,,2.36155,,
AT2G22795,2.61116,2.1107400000000003,4.09468,4.70676,4.12817,,2.85292,3.15947,3.02327,3.06618,2.87628,3.1005700000000003,3.1575900000000003
AT2G22800,1.49924,,,2.21993,1.83826,,2.24149,,2.1110900000000004,2.67472,2.07137,,1.68186
AT2G22802,,1.46616,2.07878,,,,2.88228,2.444,2.31141,1.5006700000000002,1.7689400000000002,1.91396,1.86406
AT2G22805,2.03313,1.59168,2.07878,,,,2.88228,2.444,2.31141,1.5006700000000002,1.7689400000000002,1.91396,1.86406
AT2G22807,2.28296,1.98838,1.62917,1.55387,2.1913,,1.77635,2.18968,,1.91457,,,
AT2G22810,2.77993,2.86862,2.14129,1.96769,,,2.39029,2.40086,2.06733,1.5028,2.02699,2.12509,
AT2G22820,2.77993,2.86862,2.31888,2.66664,2.28668,,2.39029,2.21872,2.06733,2.14466,2.26956,2.03528,1.86443
AT2G22830,1.99782,2.04127,3.11437,2.13791,,,1.94904,2.2162,2.1741900000000003,2.26657,2.14757,1.97512,1.89552
AT2G22840,1.99782,2.04127,3.11437,2.13791,,,1.94904,2.2162,2.1741900000000003,2.26657,2.14757,1.97512,1.89552
AT2G22850,2.02202,,,,2.06201,,2.71742,2.33717,1.73935,1.81106,1.94885,1.61616,
AT2G22860,2.24697,,1.7904400000000005,2.44734,,,3.30329,1.6964099999999998,2.22434,,,,
AT2G22870,2.24697,,2.79104,2.97201,3.0571200000000003,,3.30329,1.6964099999999998,2.94398,2.36676,2.7669200000000003,3.10483,2.40214
AT2G22880,2.21065,1.81123,2.21597,2.22036,2.91651,,2.34127,2.12111,3.69661,4.39583,3.1024700000000003,2.2761,2.92462
AT2G22890,1.7747099999999998,2.31705,2.01667,2.22036,2.91651,,2.34127,2.12111,2.54608,2.52861,2.26956,2.2761,1.96259
AT2G22900,1.54151,2.25722,2.86255,3.25411,2.96055,,2.15488,2.35178,2.70506,2.4923,2.99726,2.17968,2.19463
AT2G22905,1.54151,2.25722,2.86255,3.25411,2.96055,,2.15488,2.35178,2.70506,2.4923,2.99726,2.17968,2.19463
AT2G22910,1.54718,2.25722,2.86255,3.25411,2.96055,,2.39029,2.35178,2.70506,2.66613,2.99726,2.17968,2.19463
AT2G22920,2.20216,2.00737,2.49647,2.32545,3.35245,,3.21572,2.42042,1.7059400000000002,1.88393,1.78443,2.12509,2.19463
AT2G22930,2.0407,1.84237,,,1.45255,,2.72866,,,,,,
AT2G22940,2.47174,1.80599,2.31888,2.32545,,,2.85842,,2.06733,,1.66314,1.85568,
AT2G22941,2.0407,,,2.4178,,,2.72866,2.78165,,2.2288,,,
AT2G22942,2.47174,1.80599,2.31888,2.8621,2.81751,,2.85842,,2.06733,1.84697,1.66314,2.09131,1.90967
AT2G22950,2.47174,1.80599,2.31888,2.32545,,,2.85842,,2.06733,,1.66314,1.85568,
AT2G22960,2.00946,1.89678,,,1.5292,,2.39029,3.08731,,1.96845,,1.94548,
AT2G22970,2.28727,1.67359,,2.50434,2.28668,,2.50112,,2.30544,2.14466,2.14828,,1.83843
AT2G22980,2.31765,1.85507,1.49405,1.96769,2.28668,,2.78867,2.06221,2.1878,,1.78443,,
AT2G22990,1.68442,2.101,2.06807,2.12569,2.14885,,2.06166,2.3422,2.05708,,,2.03156,1.7633599999999998
AT2G23000,2.13269,2.02918,2.10285,1.37073,,,2.46272,,,,2.09246,,
AT2G23010,2.22865,2.21918,,,1.99726,,,,2.15567,1.5911,1.43856,,
AT2G23030,2.0407,1.85741,3.02576,2.50142,2.85249,,2.85842,2.41767,2.98233,1.62439,2.42791,2.66068,1.92479
AT2G23040,2.16715,2.59283,2.0583400000000003,2.12289,2.4882,,2.78867,2.21872,,,2.42791,,1.76719
AT2G23050,2.0407,2.59283,2.0583400000000003,2.47671,2.4882,,2.67336,2.21872,,,2.42791,,1.76719
AT2G23060,2.31563,1.97514,,1.6292799999999998,,,2.46272,2.12682,1.6895099999999998,,,,
AT2G23067,2.64045,1.76685,2.43234,2.00495,,,2.89677,,1.95193,,,,
AT2G23070,2.62583,2.40898,2.21597,2.50434,2.55005,,2.90794,2.62212,2.5491900000000003,2.4923,2.26956,2.21489,2.19463
AT2G23080,2.0470200000000003,2.04127,2.21597,2.47671,2.81751,,2.39029,2.98446,2.5491900000000003,2.4923,2.26956,2.58168,1.83843
AT2G23090,2.62583,2.09128,2.85166,2.8621,2.5823400000000003,,2.85842,2.81442,2.91058,2.57921,2.3017,2.4843,2.3262400000000003
AT2G23093,2.62583,2.09128,2.85166,2.8621,,,2.90794,2.81442,2.91058,2.57921,2.26956,2.4843,
AT2G23096,2.62583,2.31705,3.47709,2.50434,2.71361,,2.78867,3.02552,2.06733,3.01377,2.3908400000000003,2.84351,2.20169
AT2G23100,2.62583,2.34019,2.37361,2.32545,,,1.5392,2.01701,4.23568,2.92686,3.36111,2.03528,
AT2G23110,2.16355,2.31705,3.47709,2.32545,2.71361,,2.78867,1.48127,4.23568,3.01377,3.36111,2.84351,2.20169
